artist,hottness
Bodyjar,0.613151
Diana Ross and the Supremes,0.2722
Crom,0.498065
Колизей,0.392376
Валерий Меладзе,0.530406
Gillian Welch,0.608541
Idina Menzel,0.814363
Chromeo,0.700309
Arnaldo Antunes,0.556679
Hecq,0.516171
Metalium,0.507285
Oneida,0.528385
Basshunter,0.744232
Firewind,0.58409
Argent,0.546598
Alejandro Filio,0.513494
Chris Isaak,0.673724
Salário Mínimo,0.178341
ACIDMAN,0.547808
Textures,0.588223
Zona Ganjah,0.611278
Carnivore,0.568369
Kerli,0.694143
Nas,0.711734
The Psychedelic Ensemble,0.422697
譚盾,0.431527
Allegaeon,0.580937
David Newman,0.539967
Grzegorz Turnau,0.582521
Tape Five,0.59596
Fuck the Facts,0.503403
Cult of Luna,0.594944
Ella Fitzgerald & Louis Armstrong,0.463559
Asesino,0.527608
Blitzkrieg,0.515812
Harold Budd/Brian Eno,0.510448
Porcelain Raft,0.587349
CunninLynguists,0.582395
The Hotel Alexis,0.398363
Divididos,0.604666
Brandon Flowers,0.811514
Dezerter,0.538496
Bad Nenndorf Boys,0.419118
Aderlating,0.426784
The Zombies,0.62326
Valis,0.43716
Vinicio Capossela,0.594367
Kat DeLuna,0.632247
Hatchet,0.491585
Son Lux,0.681814
Best Coast,0.811373
Supervielle,0.510282
Approaching Nirvana,0.601288
The Move,0.548775
Jim Hall,0.509111
Ashra,0.56272
Tyketto,0.491992
Michael Schenker's Temple of Rock,0.452412
Dead Man's Bones,0.635581
Meg & Dia,0.599844
The Drums,0.645477
Abigor,0.554415
Dub Pistols,0.601575
DNP,0.481792
Deniece Williams,0.600371
The Cars,0.649636
Антитіла,0.480754
Fagner,0.552238
American Football,0.616896
Priscilla  Queen Of The Desert,0.128413
Agan,0.0
Lower Dens,0.785803
Cabas,0.570951
Solitary Experiments,0.510507
Harry Belafonte,0.615964
HorrorPops,0.539473
Irish Coffee,0.441661
Hot Water Music,0.644724
Age of Artemis,0.494672
Arc Angel,0.393759
P.O.S.,0.515496
Utah Saints,0.515862
Family of the Year,0.785867
Kent,0.632064
Wolfgang,0.548009
Evita,0.486411
1st Avenue,0.403359
Avi Buffalo,0.598792
Breathe Carolina,0.613044
山下達郎,0.571807
Radici nel cemento,0.473494
Louie Austen,0.563281
رابح صقر,0.393231
The Roots,0.67645
The Besnard Lakes,0.555414
Garfunkel and Oates,0.59597
Harry Connick  Jr.,0.649994
Prometheus,0.495686
Visage,0.566244
Tengger Cavalry,0.517318
Eugenio Finardi,0.573854
Calogero,0.833778
Regurgitate,0.508423
Mashup-Germany,0.507709
Electric Light Orchestra,0.711651
Explosions in the Sky,0.650299
Charlotte Gainsbourg,0.611487
Cancer Bats,0.599554
Lifehouse,0.771606
The Riot Squad,0.374387
Umberto Tozzi,0.656337
Yelawolf,0.847665
Christmas Songs,0.515048
Shakin' Stevens,0.568758
Karmin,0.620554
The Limiñanas,0.55476
Homestuck,0.457203
Helix,0.545209
Her Space Holiday,0.517194
Nurzery [Rhymes],0.498287
Ott,0.603865
LOOK.,0.560501
Club 8,0.563015
Forget Cassettes,0.472302
Francis Lai,0.544184
The Ting Tings,0.655187
The Quireboys,0.569142
Farin Urlaub Racing Team,0.588811
TGT,0.688751
Il Teatro Degli Orrori,0.566214
CeeLo Green,0.635338
Matt Corby,0.629905
The Magnetic Fields,0.624606
Large Professor,0.567426
Spinal Tap,0.497607
Madvillain,0.606598
Spyro Gyra,0.589377
Turn,0.451372
Tinashe,0.516574
Pissed Jeans,0.575021
Vertical Horizon,0.602822
Emma Bunton,0.516319
The Drills,0.423825
Into It. Over It.,0.595156
Shuggie Otis,0.656676
Lazy Lane,0.375827
Caro Emerald,0.653554
Sonny & Cher,0.583944
Lene Marlin,0.584005
Argine,0.463072
Atemnot,0.412149
Amari,0.483323
Аквариум,0.556223
The Gathering,0.604488
Winter Crescent,0.467047
Gangrena Gasosa,0.472506
Frank Sinatra,0.80338
Ramones,0.67758
Convextion,0.430166
Pop Levi,0.506524
David Coverdale,0.521021
Frank Turner,0.638027
Bill Evans Trio,0.583867
Air France,0.561808
Tsunami Bomb,0.502331
The Word Alive,0.651999
The Last Shot of War,0.358933
Tim Fite,0.525738
Mayhem,0.624815
Jesper Kyd,0.609755
Revocation,0.587204
Noisia,0.56991
Blood Orange,0.638052
Windhand,0.576945
Coil,0.587667
Ramson Badbonez,0.492829
Steve Reich,0.612839
Mind Funk,0.447826
London,0.476069
Atlantic Starr,0.570583
Peggy Lee,0.622203
Sixpence None the Richer,0.626835
Jon Lajoie,0.56877
Kery James,0.565987
Ulli Boegershausen,0.482191
Inon Zur,0.56481
Matisyahu,0.642265
Three Souls in My Mind,0.498564
Graveworm,0.508508
Anabantha,0.479032
The Brandt Brauer Frick Ensemble,0.48355
Ween,0.61662
Solid Base,0.547382
Tuatha de Danann,0.502862
Golpes Bajos,0.51247
The Flaming Lips,0.646719
Cheek,0.716228
Toby Keith,0.758953
Bill Conti,0.584406
El Parque,0.451016
Black Rain,0.510606
Killer Mike,0.615106
Tim Buckley,0.57131
Goblini,0.484553
McFly,0.656981
The Crystals,0.582413
Tripwires,0.477041
Choc Quib Town,0.786507
The Bamboos,0.602458
Hall & Oates,0.653977
Walk Off the Earth,0.79843
Primordial,0.581909
Postiljonen,0.575211
Arena,0.56516
Fito Y Fitipaldis,0.693274
GZA/Genius,0.144559
Asian Dub Foundation,0.596965
Cloud Control,0.583025
Max Herre,0.63799
The Yardbirds,0.635028
Дидюля,0.46295
Hot Chip,0.756406
Anniina Mattila,0.427434
Incredible' Me,0.501821
Jimmy Page,0.596123
Bad Company,0.752454
13th Floor Elevators,0.577244
Gorod,0.544383
Lorena Chaves,0.55925
GLAY,0.730097
Johnny Lima,0.464439
Casa Del Mirto,0.555876
Mountain Witch,0.481084
Dr. Know,0.507403
Texas,0.709034
Jason Mraz,0.860781
Battle Beast,0.604798
Iyeoka,0.603835
Diary of Dreams,0.591782
JMSN,0.610678
Danny Elfman,0.643043
Victor Jara,0.520602
Incognito,0.634058
Tamikrest,0.559411
Destruction,0.602866
Foxygen,0.625985
The Hooters,0.591133
Contagion,0.408832
EF,0.597129
Cold Cave,0.589504
Little Richard,0.638909
Ladi6,0.563579
Chiodos,0.612503
Lipali,0.554522
Luciano Ligabue,0.516507
Il Maniscalco Maldestro,0.324509
Men Among Animals,0.420331
Rachel Portman,0.591384
Ane Brun,0.697037
J.J. Cale,0.633874
Mark Knopfler,0.842058
Kate Bush,0.659932
Valkyrie,0.443572
The Ataris,0.608064
Edwyn Collins,0.568605
Sondaschule,0.552623
Rompeprop,0.506412
Slavogorje,0.338585
Ben Folds,0.619243
De La Cruz,0.441504
Cliteater,0.472753
Stigmata,0.535616
Temples,0.61872
Requiem In White,0.343976
Sarah Where Is My Tea,0.50882
Metallica,0.855102
ART-SCHOOL,0.487509
Veldhuis & Kemper,0.508087
Transcending Bizarre?,0.450444
Furia,0.512152
Franz Schubert,0.633945
Selvagens À Procura de Lei,0.58222
King,0.719801
Nickelback,0.869136
The Mynabirds,0.560536
The Clever Square,0.276919
King Tubby,0.590156
Juan Formell Y Los Van Van,0.51486
Globus,0.586088
La Ley,0.682531
Man Overboard,0.614608
Vanessa-Mae,0.583358
Taproot,0.589415
Thundercat,0.600939
Emerson  Lake & Palmer,0.624521
Farben Lehre,0.591063
Captain Beefheart & His Magic Band,0.593402
Spice Girls,0.679335
Eskorbuto,0.546907
Oh Land,0.615574
Excrementory Grindfuckers,0.505423
Nas & Damian Marley,0.53563
Method Man,0.637875
Max Gazzè,0.569449
Dawes,0.61454
Tuff,0.512198
Power Quest,0.514066
Imany,0.828925
The Proclaimers,0.650279
Sun Devoured Earth,0.460768
Sabretung,0.291566
Robi Draco Rosa,0.525861
Sido,0.674161
Impellitteri,0.557138
Tercer Cielo,0.645019
Savage Circus,0.503596
B.J. Thomas,0.581421
Lydia Lunch,0.517156
Mato Seco,0.548144
Renato Zero,0.59573
Waines,0.419006
Have a Nice Life,0.586634
Mitch Hedberg,0.608577
The Cab,0.624667
Jay Farrar  Will Johnson  Anders Parker & Yim Yames,0.0
Styx,0.646725
Spectrum,0.505483
Accept,0.768568
Comeback Kid,0.616761
The Courage,0.447673
Wicked Jester,0.328634
V.A. - Thriller - A Metal Tribute To Michael Jackson (2013)/Icarus Witch,0.492294
Emarosa,0.616408
Mäbu,0.5517
Gary Moore,0.661304
Jay Sean,0.60306
Dr. Alban,0.607122
Uzva,0.349103
Jon Brion,0.582911
DC Talk,0.560224
Delta V,0.478126
Alabama Shakes,0.910271
Boyz II Men,0.769431
Otis Redding & Carla Thomas,0.380198
Sophie Ellis-Bextor,0.616329
Fazil Say,0.550486
Tito & Tarantula,0.536218
Carlos Gardel,0.570092
Annie Lennox,0.831381
Alfred Schnittke,0.542384
Nico,0.51309
FM,0.65398
MDC,0.544028
Heathen Foray,0.526128
Rebel Meets Rebel,0.515799
F4,0.521582
Kadavar,0.597637
The Album Leaf,0.625085
Kotipelto,0.51213
Far East Movement,0.725336
Richard Ashcroft,0.575593
Frank Zappa,0.665846
ABC,0.577969
Guards,0.565242
Gov't Mule,0.610687
Horna,0.516019
The Shadows,0.607393
Ma·ach & Rufuz,0.0
Marina & the Diamonds,0.855542
ARAM,0.399399
Stephen Malkmus,0.559163
Ty Segall Band,0.558238
Achillea,0.519914
Gianna Nannini,0.778033
Jack Peñate,0.579964
Calle 13 (FlowActivo.Com),0.707779
J.M.K.E.,0.500861
This Bike Is a Pipe Bomb,0.475616
Fedez,0.846526
de con,0.006858
Greg Lake,0.557695
Tokyo Blade,0.50611
Summoning,0.60129
Benny Goodman,0.609061
Hank Williams Jr.,0.63343
Massimo Volume,0.5506
Oscar Isaac,0.585013
Warrant,0.625318
10 Ft. Ganja Plant,0.573815
House of Lords,0.51712
George Michael,0.783158
Grum,0.626561
Drøn,0.396712
Inherit,0.422021
The Bravery,0.609633
John Legend,0.937575
The Jet Age of Tomorrow,0.431674
The Agonist,0.609122
Angelic Upstarts,0.495224
ManiX,0.473637
Jim Steinman,0.516674
Rollins Band,0.561914
UNISON SQUARE GARDEN,0.565667
Panda Bear,0.625867
7 Year Bitch,0.55652
植松伸夫,0.61405
Andrea Echeverri,0.566946
Polish Chamber Orchestra/John Constable/Jerzy Maksymiuk,0.285118
Superlitio,0.566682
Marnie Stern,0.572513
Noah Gundersen,0.614428
Malcolm Middleton,0.540942
Luciano Pavarotti,0.742213
Nino Ferrer,0.553434
Iced Earth,0.627264
DVBBS,0.840738
Fischerspooner,0.578193
Flux Pavilion,0.641653
HeXeN,0.499372
Alec Empire,0.53678
Alan Menken,0.607584
Jamal,0.591354
Dubstep,0.474491
Sugababes,0.614562
José Luis Perales,0.625692
Carmine Appice; Jeff Beck; Tim Bogert,0.453682
Apocalyptica,0.780521
Audio Adrenaline,0.611815
Julia Stone,0.612642
Gloria,0.578397
Tommy Torres,0.585909
Magda Angélica,0.327693
Lucybell,0.577642
Jordin Sparks,0.641387
Gillan,0.491767
Jack Johnson,0.78305
Triggerfinger,0.632953
Anoraak,0.571653
mewithoutYou,0.606695
Satanic Warmaster,0.576874
Young Thug,0.781944
Arcane Roots,0.580454
She Loves Pablo,0.466065
Jorge & Mateus,0.82754
Fear,0.670714
3 Inches of Blood,0.579488
Excel,0.493285
Jesus Culture,0.637194
Zedd,0.947754
Sister Sin,0.588121
Meshuggah,0.635161
Rascal Flatts,0.798282
Mannarino,0.577181
Nosaj Thing,0.681227
Dark Angel,0.494648
Pig Destroyer,0.586442
Syndia,0.317272
Jarl,0.291891
Francesco Guccini,0.584259
Mujeres,0.504372
Defeated Sanity,0.57303
Destroyer 666,0.478103
Pedro Guerra,0.564426
Blackfield,0.59397
Brad Mehldau Trio,0.516473
Saturnus,0.570045
G3,0.507738
His Clancyness,0.490904
Laurent Eyquem,0.437188
Crazy Horse,0.538302
Chickenfoot,0.582319
Big Time Rush,0.64271
Pink Cream 69,0.510909
Red Hot Chili Peppers,0.831635
Funki Porcini,0.520586
Alizée,0.613757
The Mowgli's,0.715372
The Joy Formidable,0.595098
Starsailor,0.589918
No-Man,0.556415
Lucio Dalla,0.746717
Fair to Midland,0.575037
Wilson Pickett,0.612768
Amatory,0.515963
Yello,0.57916
Ultraje A Rigor,0.550892
Yelle,0.76236
Management Del Dolore Post-Operatorio,0.558709
Dewa 19,0.566504
Electrocado,0.437944
Ministry,0.628783
Document One,0.55448
The Beta Band,0.591852
Ministri,0.581402
Alosza Awdiejew,0.434085
Baptists,0.516502
Betty Blowtorch,0.490388
Mandy Moore,0.610571
Tiamat,0.585231
Il Divo,0.622518
Warm Soda,0.520701
The Used,0.629971
The Swell Season,0.598769
Aloe Blacc,0.732089
Outbreak,0.5189
Jon McLaughlin,0.599944
The Dismemberment Plan,0.567118
Every Avenue,0.595154
The Liquid Machine,0.303494
Tiny Moving Parts,0.595057
Doro,0.602908
Mandragora Scream,0.514193
Titus Andronicus,0.569707
Yann Tiersen,0.675901
Machinedrum,0.624556
Mossy,0.465183
Ключи,0.387695
Nightwish,0.867847
Alice in Chains,0.690371
Skeletonwitch,0.585394
Letzte Instanz,0.561934
Arjen Anthony Lucassen,0.515743
Grandaddy,0.587138
Exciter,0.553636
Fight,0.533229
Dishwalla,0.598404
Elvis Costello & The Attractions,0.00692
Clint Mansell,0.623052
Radical Face,0.636544
Dum Dum Girls,0.604519
Psycho 44,0.469375
Confession,0.499544
Mission of Burma,0.56536
Germ,0.477957
Vanna,0.578834
Howie Day,0.622359
Latte e miele,0.47167
Surkin,0.548184
Evelyn Cornejo,0.495407
Slaughter,0.568382
Frankie Goes to Hollywood,0.652458
Yanni,0.620481
Lucas Martí,0.467019
Count Ossie & the Mystic Revelation of RastafarI,0.31752
Vanilla Ninja,0.550932
Dada Life,0.669079
Jesse McCartney,0.6384
Scorpions,0.759751
Laura Marling,0.780738
The Temper Trap,0.67462
Deathstars,0.604963
Vernon Reid & Masque,0.336714
Bobby McFerrin,0.623096
The Promise Ring,0.578894
David Lee Roth,0.613082
Evaded,0.314978
3OH!3,0.620031
Devendra Banhart,0.647475
Nostalgia 77,0.559899
Felix Kröcher,0.569076
Sonic Syndicate,0.613267
E-Type,0.627176
Billie Holiday,0.693105
2NE1,0.683921
Finley Quaye,0.584587
Death Cab for Cutie,0.876752
Jett Rebel,0.589463
Megaherz,0.561783
Moonsorrow,0.589993
Lady Antebellum,0.841692
Brother Dege (AKA Dege Legg),0.0
Gramatik,0.701788
Valete,0.566298
De Saloon,0.565685
Nightrage,0.571331
Banjo Or Freakout,0.46094
Pogo,0.571807
Sanctuaire,0.349276
Daryl Hall,0.593915
Raven,0.541887
Alter Bridge,0.641515
Corona,0.642881
The Rolling Stones,0.836191
Gianni Morandi,0.642617
Brkovi,0.478805
Wolfgang Gartner,0.621704
Muerdo,0.50812
Hb,0.570361
Unter Null,0.533805
The Sound,0.562763
Favored Nations,0.562153
Stranger To Stranger,0.341903
Heathered Pearls,0.500717
Birdy,0.757951
Tiemo Hauer,0.557763
Vogelfrey,0.490123
Don McLean,0.741443
Petrol,0.446807
Tops,0.614665
Sturm und Drang,0.521213
Kid Cudi,0.751112
Ghost Stories,0.448399
Bolt Thrower,0.58949
Maleficarum,0.342695
Derdian,0.507513
Dr. Steel,0.51061
Liudmila Knyazeva,0.268025
The Doors,0.783891
Jan & Dean,0.561525
Robbie Williams,0.82814
Maxence Cyrin,0.581107
Pagan's Mind,0.568237
Johannes Brahms,0.615993
Scruffy the Cat,0.429826
Shiny Toy Guns,0.603222
Sam Cooke,0.670748
Operation Ivy,0.581906
Skindred,0.615613
Chromium,0.468961
Nonpoint,0.617389
Cutting Crew,0.582488
B Fachada,0.553096
Absu,0.516199
Martina Stoessel,0.661889
New Found Glory,0.624028
C+C Music Factory,0.688899
Say Yes Dog,0.536181
Devil Presley,0.450112
Justice,0.635164
NX Zero,0.623882
Kim Wilde,0.611215
Girlfriends,0.504229
Toše Proeski,0.507596
Krypteria,0.573907
Fisz Emade jako Tworzywo Sztuczne,0.441503
Blue Man Group,0.581024
Jeff Scott Soto,0.50716
Trapt,0.604827
Caetano Veloso,0.703846
Horizons,0.561614
Cássia Eller,0.585357
Mount Kimbie,0.630836
Dodge & Fuski,0.566418
M.S.T,0.341465
Tim McGraw,0.836443
Mitch Murder,0.622069
DeadLock,0.581397
Joe Arroyo,0.576524
Aaliyah,0.66338
Level 42,0.605173
Tony MacAlpine,0.561333
Infected Mushroom,0.66044
Silvestre Dangond,0.687229
The Wailers,0.631125
Neneh Cherry,0.60204
Broken Social Scene,0.615673
Soilwork,0.624331
Pusha T,0.648565
Enter Shikari,0.748344
Oranssi Pazuzu,0.515437
Bob Dylan & Johnny Cash,0.0
DJ Hype,0.526551
Mat Zo,0.609751
Giant,0.541265
Citizen,0.617378
La Vela Puerca,0.616658
Clubroot,0.520109
Nils Frahm,0.643457
Love,0.586609
David Kitt,0.501606
O Teatro Mágico,0.673987
Алексей Страйк,0.354282
Orjan Nilsen,0.660191
Control Denied,0.521104
Back Door Slam,0.447641
Kenny Burrell,0.592068
65daysofstatic,0.609693
James Taylor,0.753815
Armand van Helden,0.598631
ScHoolboy Q,0.766833
St. Lucia,0.637157
Marina Lima,0.589683
José Alfredo Jiménez,0.5683
Eddie Vedder,0.676928
Crywank,0.463038
D.F.C.,0.441474
Eric Serra,0.516204
Dance With The Bear,0.272012
Ace Hood,0.655102
Iron Claw,0.499295
ストレイテナー,0.626823
Giuseppe Verdi,0.595183
Barry Manilow,0.657547
Perverse Dependence,0.434612
Su ta gar,0.506142
will.i.am,0.770587
Dream Theater,0.647393
Cambriana,0.50898
Hechizo,0.459026
My Personal Murderer,0.4832
Falconer,0.579584
梅林茂,0.443637
redsun,0.403013
IQ,0.564841
Arnold Schönberg,0.039521
Liquid Trio Experiment,0.474049
Michel Camilo,0.562421
GACKT,0.617218
Team Sleep,0.586608
Bitter:Sweet,0.565165
Kids Of Adelaide,0.504909
Eric Gales,0.51553
DVC,0.255972
Morbid Angel,0.616372
Sea Wolf,0.609809
Falamansa,0.559704
Vordr,0.377083
Every Time I Die,0.621054
Amanda Seyfried,0.593905
TNGHT,0.619235
Oxo 86,0.491454
Transit,0.601627
Supercrooo,0.451688
Opeth,0.668729
TesseracT,0.617131
Paul Simon,0.742381
Information Society,0.603795
Bombay Bicycle Club,0.716978
Liars,0.609494
RDB,0.69159
Strung Out,0.603535
Erasmo Carlos,0.596631
Patrick Wolf,0.58458
Foxing,0.594663
Blabpipe,0.438676
Culture Kultür,0.498745
Arcturus,0.584199
Jewel,0.594613
Dércio Marques,0.341137
Anna Kendrick,0.597219
Cachorro Grande,0.583866
Trees,0.49743
Elizeth Cardoso,0.518529
Änglagård,0.50215
Mecna,0.702285
Phideaux,0.514146
Fenech-Soler,0.583547
Birds and Buildings,0.452451
Free Energy,0.56432
GrubSon,0.68272
Wolves in the Throne Room,0.589256
Missy Elliott,0.658138
Albert Collins,0.572635
The Shoes,0.595129
Brenton Brown,0.518562
Gooral,0.515908
British Sea Power,0.587596
Ramesses,0.505689
Holy Wave,0.55117
Pullovers,0.476406
Mela Koteluk,0.745083
Carly Simon,0.642305
DJ Koze,0.620143
GusGus,0.659765
Joseph Williams  Sally Dworsky  Nathan Lane  Ernie Sabella  Kristle Edwards,0.130778
Drumsound & Bassline Smith,0.511455
Rxnde Akozta,0.497297
London Philharmonic Orchestra,0.69694
Richard & Linda Thompson,0.497398
The Fratellis,0.751961
Seal,0.666034
Major Kong,0.433651
Darkseed,0.544829
Maria Bethânia,0.658801
Lao Che,0.634149
The Dead Texan,0.544594
Thieves Like Us,0.581836
Whether  I,0.512191
Raf,0.591447
Pidżama Porno,0.51156
Aural Vampire,0.504181
Alexz Johnson,0.549879
Sneaker Pimps,0.592485
Binary Star,0.464651
Giorgio Gaber,0.480969
Fidel Nadal,0.516201
Jane Monheit,0.592203
H. P. Lovecraft,0.502512
Gil Scott-Heron and Jamie xx,0.618226
David Mitcham,0.459336
Racionais Mc's,0.503561
Johannes Löhndorf,0.261704
Panda Dub,0.581261
TLC,0.715862
安室奈美恵,0.724158
Charles Bradley,0.630901
Atomic Rooster,0.467749
Lily Allen,0.701376
Adoniran Barbosa,0.510581
Sleeping with Sirens,0.74336
Blockhead,0.614767
Kelela,0.611573
Diva Destruction,0.485647
Matthewdavid,0.50413
Luke Sital-Singh,0.608196
Starship,0.608007
Generationals,0.623041
Passenger,0.873367
fripSide,0.498996
Marțolea,0.373457
Morcheeba,0.639549
Le Luci Della Centrale Elettrica,0.581684
Tego Calderon,0.602039
Vladis,0.412483
ZICO,0.55504
Senses Fail,0.609903
Cold Specks,0.586894
Ringo Deathstarr,0.566177
The Constellations,0.565884
Morrissey,0.675425
Chinawoman,0.609689
Beny Moré,0.621641
Hagbard,0.412482
Element Eighty,0.562246
Dave Matthews Band,0.653979
Ben Folds Five,0.615916
Minor Threat,0.623293
Jaymes Young,0.619625
Demon,0.472648
Swim Deep,0.613019
Nosowska,0.596153
Kurt Vile,0.635148
Demi Lovato,0.861651
Ralph Towner,0.476367
Crown the Empire,0.645718
John Gält,0.362804
Kix,0.586205
Северные Врата,0.433148
XIV Dark Centuries,0.502683
Sortilège,0.47332
Jamie Lidell,0.594419
The Replacements,0.693172
Los Mac's,0.376045
Dashboard Confessional,0.627409
Sepalcure,0.576589
Dweezil Zappa,0.506966
Virus,0.566575
Does It Offend You  Yeah?,0.579739
Gotham City,0.442945
Rotting Christ,0.568837
V8 Wankers,0.500112
Vintage Trouble,0.581251
Toadies,0.58139
Nicole Atkins,0.572826
Keelhaul,0.468801
Animals,0.656149
Lynn Allen,0.334301
Living Voices And Strings,0.273838
Wolfgang Amadeus Mozart,0.642934
Franz Joseph Haydn,0.592817
David Northington,0.098273
Black Veil Brides,0.657388
The Boy Least Likely To,0.544153
Villa Cariño,0.59588
Matorral,0.410365
Vanessa Williams,0.571901
Semisonic,0.614869
Marta Gómez,0.551225
Owiny Sigoma Band,0.542356
Nine Inch Nails,0.661604
Sam Carr's Delta Jukes,0.317313
J Dilla,0.644342
Firehouse,0.607769
Soft Machine,0.57642
Lunatic Soul,0.553379
Pathfinder,0.553229
Pure Prairie League,0.570514
Chris Norman,0.561641
Erica Mou,0.477355
Ariana Grande,0.975829
FantomenK,0.560207
Michael Franks,0.561917
The Bird and the Bee,0.588804
Secret Chiefs 3,0.512831
Down,0.609531
My Sleeping Karma,0.577064
Ancient Bards,0.521947
Super8 & Tab,0.604053
Get Well Soon,0.559277
Samba Touré,0.523733
Julian Marley,0.587804
Ilaria Porceddu,0.42112
Gunsmoke,0.410776
Charles Gounod,0.549888
The Band,0.629881
DakhaBrakha,0.560225
Copeland,0.603075
Truckfighters,0.600169
Classical New Age Piano Music,0.562601
Vaya Con Dios,0.616727
Sorriso Maroto,0.791678
Francis and the Lights,0.553717
Fonseca,0.715689
Robert DeLong,0.778683
Ákos,0.6654
The Notorious B.I.G.,0.870316
HORSE the band,0.565553
Antonio Vivaldi,0.643861
Afrojack,0.833634
The Ramones,0.67758
Solemnity,0.30246
One Direction,0.940583
A Silver Mt. Zion,0.464091
Midnight Oil,0.616284
Hexentanz,0.45183
Crocodiles,0.576905
Syd Straw,0.441098
A Loss for Words,0.573157
MØ,0.713467
Donell Jones,0.581245
The Script,0.913892
Rowwen Hèze,0.554864
Deepchord,0.509728
Matchbox Twenty,0.653963
Wings,0.587241
Long Distance Calling,0.578027
Arms To Amen,0.184872
Jon Fratelli,0.516923
Ahmad Jamal,0.558529
Warpaint,0.644577
The Fall of Troy,0.606089
Fotomaker,0.411387
Marta Sui Tubi,0.574473
The World Is a Beautiful Place & I Am No Longer Afraid to Die,0.604162
Terry Callier,0.566417
탑(T.O.P),0.580973
SANE,0.694484
Kiss,0.745743
Absofacto,0.565656
Flamin' Groovies,0.551885
Rick Springfield,0.618689
Bent,0.563234
Earth,0.604301
Fleshgod Apocalypse,0.603774
Björn Ulvaeus & Benny Andersson,0.421966
Jonas Breum,0.450359
DJ Fresh,0.859386
Craft,0.549353
Wham!,0.75487
Clams Casino,0.580205
Soul Square,0.524878
Digable Planets,0.586704
SBR Classical Orchestra,0.091434
Acoustic Alchemy,0.587759
Keb' Mo',0.613419
Κωστης Μαραβεγιας,0.267768
Martin Solveig,0.881815
The Polyphonic Spree,0.527867
Zaz,0.755422
Mikelangelo & The Black Sea Gentlemen,0.385193
Seals & Crofts,0.617386
Cheryl Cole,0.780032
